login_id,user_id,login_date,messages_sent,replies
47553,1345,2022-4-10,1,0
12457,1912,2022-3-8,4,4
02466,1513,2022-2-25,5,3
22398,1544,2022-3-10,3,1
52748,1611,2022-3-16,5,2
02058,1143,2022-3-16,3,1
60518,1628,2022-1-11,5,0
59488,1485,2022-6-27,1,1
92304,1419,2022-5-19,4,1
28577,1381,2022-3-9,1,0
17838,1131,2022-5-27,3,3
14328,1065,2022-6-1,3,2
38635,1437,2022-1-8,1,0
93933,1773,2022-2-8,4,1
05451,1024,2022-6-7,1,0
50346,1118,2022-1-22,4,4
10332,1691,2022-5-24,1,0
09596,1066,2022-4-12,5,4
44128,1398,2022-5-4,4,4
31496,1969,2022-2-14,1,0
96871,1349,2022-1-7,5,5
11502,1189,2022-1-15,5,1
77198,1539,2022-1-20,4,3
35716,1526,2022-2-22,1,0
61663,1195,2022-4-8,4,0
96799,1529,2022-6-5,5,1
75831,1039,2022-4-9,4,3
83600,1310,2022-4-21,1,0
80590,1837,2022-6-11,2,2
95822,1709,2022-5-24,4,2
03901,1459,2022-4-3,1,1
11363,1719,2022-2-12,1,0
62865,1976,2022-3-26,4,0
45313,1990,2022-3-21,1,0
96046,1972,2022-2-4,3,0
96961,1927,2022-3-14,2,0
40924,1612,2022-3-1,4,1
61794,1812,2022-2-22,1,1
18512,1590,2022-5-15,2,0
06692,1521,2022-4-18,4,4
51572,1453,2022-6-18,3,3
59842,1964,2022-4-16,1,1
58568,1541,2022-5-16,3,1
13659,1701,2022-4-1,2,0
48726,1480,2022-5-4,4,2
09605,1441,2022-2-27,4,0
49120,1896,2022-2-13,2,1
50798,1181,2022-6-24,4,0
94610,1457,2022-4-16,3,2
12721,1518,2022-1-9,4,0
92354,1051,2022-2-16,5,5
28791,1371,2022-1-5,5,4
60382,1583,2022-6-21,1,1
74451,1326,2022-3-12,4,1
53548,1900,2022-3-22,4,2
43196,1324,2022-2-23,3,0
48573,1133,2022-6-11,4,4
89797,1970,2022-3-3,4,2
11738,1225,2022-2-11,5,3
56868,1601,2022-2-19,3,1
36021,1746,2022-5-25,1,0
66310,1605,2022-6-2,3,2
78819,1701,2022-2-18,2,1
10365,1412,2022-1-22,3,0
13400,1912,2022-6-12,1,1
38130,1832,2022-2-19,3,3
96784,1225,2022-3-27,5,3
88949,1648,2022-4-19,5,3
60572,1270,2022-2-6,4,0
66379,1525,2022-6-19,2,1
74021,1222,2022-2-17,3,3
17787,1798,2022-4-22,4,4
22649,1479,2022-3-12,1,1
76343,1779,2022-4-25,4,3
23106,1110,2022-4-18,3,1
96420,1211,2022-1-11,1,1
66397,1326,2022-5-9,2,0
02230,1222,2022-4-18,2,1
59373,1921,2022-4-21,1,0
38660,1771,2022-5-28,5,2
68936,1249,2022-1-11,4,2
18398,1144,2022-6-15,2,2
55741,1468,2022-4-6,1,0
37894,1959,2022-6-7,5,0
04374,1736,2022-3-5,5,0
66717,1858,2022-4-4,2,0
05525,1775,2022-2-25,4,0
43441,1246,2022-4-25,3,1
04492,1397,2022-3-20,2,2
05538,1636,2022-3-15,2,0
01197,1297,2022-4-22,5,4
08361,1219,2022-3-1,3,3
26831,1768,2022-2-9,3,0
24189,1555,2022-2-18,2,0
87593,1374,2022-6-17,2,0
04819,1192,2022-1-6,4,0
17927,1267,2022-4-25,5,4
76871,1041,2022-6-20,3,2
46528,1654,2022-1-25,4,1
57353,1775,2022-2-2,2,2
95207,1155,2022-5-1,2,1
64260,1119,2022-3-23,4,4
59629,1159,2022-6-25,1,1
19524,1290,2022-1-14,3,1
90980,1153,2022-3-19,5,1
18246,1135,2022-4-21,2,2
27426,1855,2022-2-3,5,4
52170,1110,2022-6-19,5,5
74837,1840,2022-1-2,4,1
83429,1632,2022-6-10,1,1
31341,1688,2022-4-25,1,0
75709,1871,2022-2-12,5,4
58271,1380,2022-3-14,1,0
16528,1547,2022-1-23,5,0
99836,1499,2022-4-23,4,3
33897,1560,2022-1-18,5,3
95225,1039,2022-3-12,5,3
02220,1777,2022-6-4,4,2
69058,1490,2022-2-9,4,2
72316,1895,2022-1-28,4,2
66099,1537,2022-4-10,1,0
49180,1452,2022-2-10,4,0
22172,1908,2022-6-6,4,2
24771,1938,2022-6-28,4,3
02406,1479,2022-6-19,3,1
32185,1753,2022-4-26,5,2
63564,1409,2022-5-20,1,0
62985,1283,2022-1-7,4,4
82926,1467,2022-3-21,5,4
26524,1497,2022-5-28,5,5
06983,1094,2022-1-23,2,2
28274,1821,2022-2-20,1,1
92874,1114,2022-5-7,4,3
10432,1900,2022-1-22,2,2
24280,1689,2022-5-8,4,0
72122,1409,2022-1-7,3,0
60496,1039,2022-4-19,4,0
20028,1993,2022-1-8,5,4
23683,1698,2022-5-28,5,4
64131,1101,2022-1-14,4,4
61151,1254,2022-3-3,5,5
64346,1319,2022-6-17,3,2
37335,1226,2022-1-4,2,2
10718,1884,2022-2-19,3,2
67162,1751,2022-2-16,2,2
63077,1222,2022-1-20,3,1
18825,1269,2022-5-15,5,1
69745,1431,2022-5-11,3,0
26614,1062,2022-5-22,1,1
65080,1979,2022-5-19,2,1
55858,1201,2022-4-1,3,2
53793,1585,2022-1-14,1,1
59444,1962,2022-4-9,2,0
18628,1716,2022-5-1,2,2
91528,1199,2022-5-19,3,0
77455,1848,2022-6-27,5,3
45105,1058,2022-2-3,2,1
61897,1402,2022-4-12,1,1
33864,1730,2022-2-20,3,2
71416,1369,2022-2-20,5,1
80649,1868,2022-6-19,2,0
45909,1329,2022-1-15,3,1
94274,1285,2022-5-15,5,0
42593,1071,2022-2-21,4,3
08713,1886,2022-3-1,2,1
12624,1040,2022-4-1,3,0
77262,1661,2022-1-23,2,1
46058,1082,2022-4-25,3,3
68906,1581,2022-2-25,5,0
37207,1874,2022-6-15,2,0
66380,1415,2022-5-3,2,0
53205,1864,2022-2-9,4,0
10016,1145,2022-6-16,4,1
43893,1879,2022-2-22,4,1
39175,1895,2022-6-17,2,0
21686,1722,2022-3-25,3,2
77549,1724,2022-2-21,5,0
58708,1374,2022-6-8,4,4
19664,1209,2022-2-7,2,1
79764,1087,2022-4-22,3,3
94042,1725,2022-2-23,1,0
50274,1148,2022-1-6,3,1
96033,1008,2022-3-5,4,3
27791,1099,2022-5-5,5,3
96929,1345,2022-6-18,5,2
74530,1519,2022-4-8,1,0
66776,1035,2022-6-2,1,0
63164,1516,2022-4-14,3,0
76717,1550,2022-4-22,5,2
06166,1831,2022-3-9,3,3
92223,1198,2022-2-27,1,1
21506,1184,2022-2-3,5,0
69321,1926,2022-1-16,3,3
54685,1965,2022-6-1,3,3
40554,1419,2022-1-3,1,0
11461,1226,2022-1-6,3,2
32421,1009,2022-3-11,2,0
67767,1412,2022-6-17,5,4
04000,1528,2022-3-20,4,3
39880,1572,2022-5-4,3,2
58241,1013,2022-5-6,4,1
81240,1103,2022-3-6,4,0
09537,1356,2022-4-11,1,0
99643,1487,2022-3-28,3,1
42040,1819,2022-3-26,2,0
68687,1745,2022-2-5,2,1
37731,1485,2022-5-17,5,1
33068,1146,2022-5-6,4,0
80650,1067,2022-5-7,1,1
16388,1564,2022-2-12,3,0
68530,1004,2022-3-12,1,1
80450,1326,2022-5-17,5,2
91105,1179,2022-1-20,5,0
43242,1269,2022-3-9,4,3
60330,1434,2022-6-5,2,1
50017,1973,2022-2-12,2,0
61050,1642,2022-2-3,2,0
15518,1073,2022-3-1,2,2
41908,1728,2022-6-11,5,0
64139,1322,2022-1-21,1,1
52412,1740,2022-1-27,3,3
63008,1107,2022-1-16,1,1
07420,1382,2022-4-24,5,4
48912,1943,2022-4-15,4,3
60109,1734,2022-2-24,1,1
28469,1759,2022-6-2,1,0
74171,1536,2022-6-28,3,3
86438,1366,2022-6-20,2,2
88685,1162,2022-6-19,5,0
32918,1044,2022-1-22,5,3
11442,1034,2022-1-22,3,2
66750,1010,2022-2-28,1,1
41046,1875,2022-1-14,3,1
74274,1110,2022-5-1,3,0
85408,1677,2022-1-1,3,3
89005,1193,2022-3-20,2,1
10655,1939,2022-6-2,3,0
04185,1956,2022-4-16,1,1
74143,1911,2022-1-7,2,0
78763,1646,2022-1-21,4,1
91577,1755,2022-3-4,1,0
51920,1064,2022-1-22,3,1
87452,1347,2022-5-17,2,0
52109,1372,2022-6-2,1,0
53953,1356,2022-4-24,1,1
62603,1163,2022-3-12,2,2
46161,1033,2022-1-16,3,1
24162,1204,2022-6-10,5,5
34947,1062,2022-2-7,2,0
51937,1382,2022-4-11,4,0
40010,1050,2022-4-8,5,5
54507,1739,2022-2-18,2,2
96463,1503,2022-1-9,2,0
69680,1710,2022-3-13,3,2
53975,1500,2022-4-5,1,1
31648,1255,2022-6-6,5,2
15846,1271,2022-4-23,2,0
08792,1109,2022-4-26,4,2
46009,1546,2022-3-2,5,4
31586,1417,2022-6-6,3,3
40246,1520,2022-3-13,3,1
66232,1872,2022-1-19,5,1
77358,1079,2022-5-7,3,2
11729,1763,2022-6-7,3,0
69705,1879,2022-3-12,1,1
87081,1113,2022-2-5,5,1
70706,1579,2022-2-17,5,3
89772,1058,2022-6-1,5,4
20672,1747,2022-3-10,1,0
40084,1248,2022-5-18,5,4
12996,1906,2022-4-14,2,0
42989,1343,2022-1-19,1,0
72144,1979,2022-3-28,3,2
86620,1850,2022-1-5,2,2
10860,1623,2022-4-22,1,1
45830,1101,2022-1-10,5,0
62321,1392,2022-2-9,5,2
23942,1725,2022-5-17,1,0
59078,1059,2022-3-3,3,1
07982,1020,2022-6-8,2,0
66225,1004,2022-5-4,4,4
87440,1291,2022-2-28,5,4
66928,1480,2022-3-23,2,0
11113,1535,2022-1-19,2,0
09743,1872,2022-4-20,5,3
11496,1846,2022-3-11,5,4
21358,1759,2022-3-23,3,1
19976,1820,2022-4-26,4,3
92722,1004,2022-6-19,3,0
09438,1709,2022-6-7,5,5
39495,1687,2022-5-11,5,2
61488,1830,2022-5-2,4,4
20869,1757,2022-3-28,1,1
72398,1871,2022-2-14,5,5
75417,1589,2022-1-1,2,2
30048,1770,2022-1-6,3,3
72949,1272,2022-4-11,2,0
19196,1831,2022-3-12,4,2
73814,1985,2022-6-11,5,0
05021,1471,2022-3-25,3,3
96259,1394,2022-6-21,4,4
43041,1830,2022-2-5,2,2
09318,1033,2022-3-14,3,1
24119,1928,2022-1-27,1,1
30967,1844,2022-4-10,2,1
43796,1984,2022-6-2,2,1
81471,1915,2022-4-5,3,3
51429,1017,2022-4-4,4,3
78691,1418,2022-2-28,1,1
46148,1696,2022-5-12,4,1
46324,1679,2022-6-5,4,0
08323,1619,2022-1-26,2,2
56470,1061,2022-5-21,3,0
62741,1998,2022-3-17,3,0
61055,1742,2022-2-6,3,2
55407,1659,2022-4-27,3,1
42474,1337,2022-6-28,4,4
35168,1642,2022-1-14,2,2
77906,1706,2022-4-12,4,1
85196,1242,2022-4-19,3,2
56867,1182,2022-6-6,1,0
67009,1299,2022-4-14,2,2
31034,1335,2022-1-12,3,1
86778,1601,2022-1-23,2,2
77462,1428,2022-4-3,1,0
21784,1344,2022-3-4,3,0
24814,1317,2022-2-4,2,0
33848,1034,2022-6-14,4,1
02391,1851,2022-2-15,5,3
36699,1101,2022-3-21,5,0
61677,1244,2022-4-28,1,0
07817,1089,2022-5-25,1,1
09167,1683,2022-2-18,2,1
32993,1641,2022-6-11,2,2
63748,1245,2022-5-1,4,0
78107,1002,2022-4-25,3,2
76900,1506,2022-3-15,1,1
62358,1547,2022-6-13,4,4
56512,1490,2022-3-25,5,1
26032,1069,2022-6-10,1,0
50058,1852,2022-6-21,1,1
76606,1192,2022-2-14,4,2
64153,1248,2022-3-11,4,1
00713,1919,2022-6-9,1,0
44362,1101,2022-1-13,1,1
76522,1019,2022-2-28,1,0
91630,1149,2022-4-2,2,2
91629,1577,2022-5-15,5,0
95779,1619,2022-4-4,5,2
41688,1435,2022-3-10,1,0
23460,1853,2022-2-22,1,0
66285,1642,2022-4-20,2,1
33685,1580,2022-5-26,3,1
65884,1472,2022-2-21,3,3
71169,1283,2022-1-1,1,1
27014,1383,2022-6-18,2,0
91258,1888,2022-1-6,2,1
35921,1698,2022-4-23,3,2
76835,1135,2022-1-6,3,2
36921,1188,2022-1-22,2,0
87907,1330,2022-3-6,5,5
38812,1410,2022-6-21,3,3
08921,1959,2022-1-6,4,3
36462,1132,2022-6-22,2,0
07115,1881,2022-1-8,1,0
42311,1349,2022-2-21,4,3
65537,1952,2022-1-4,3,2
39087,1165,2022-4-11,2,2
20344,1351,2022-6-23,2,1
78924,1207,2022-4-28,4,1
48668,1565,2022-3-9,4,3
18159,1521,2022-1-7,2,2
16764,1156,2022-4-5,5,4
76466,1525,2022-3-1,2,1
64766,1184,2022-2-4,1,1
04519,1572,2022-5-23,2,2
94101,1536,2022-3-4,2,0
52018,1936,2022-5-18,1,1
46649,1109,2022-3-9,2,1
23015,1741,2022-4-28,3,2
88020,1580,2022-4-12,1,0
73427,1427,2022-4-6,1,1
05506,1835,2022-3-11,5,1
55192,1693,2022-2-3,3,3
27386,1033,2022-1-7,5,4
19051,1951,2022-4-12,1,1
97822,1365,2022-3-5,1,1
69974,1136,2022-2-14,2,2
88323,1991,2022-5-22,1,0
85469,1264,2022-3-9,5,0
26508,1052,2022-6-28,5,0
97278,1543,2022-1-7,3,0
67809,1095,2022-3-7,1,1
69151,1624,2022-2-24,5,1
38055,1951,2022-1-16,2,2
28230,1667,2022-1-7,4,3
54711,1242,2022-4-25,3,3
37221,1085,2022-5-6,4,4
74485,1204,2022-3-10,4,1
76435,1145,2022-6-4,5,1
62880,1130,2022-2-28,2,0
08191,1433,2022-6-23,3,0
43156,1813,2022-2-28,2,2
96686,1347,2022-3-23,4,4
73885,1709,2022-1-9,1,1
44976,1454,2022-6-16,5,3
91853,1118,2022-4-5,3,1
23644,1254,2022-4-17,4,0
96972,1222,2022-5-19,4,4
63962,1183,2022-5-25,5,3
11031,1417,2022-4-27,1,1
29316,1141,2022-4-2,2,1
71841,1137,2022-5-22,5,1
86978,1847,2022-5-4,2,0
65376,1725,2022-4-18,3,2
05414,1886,2022-1-9,2,2
78112,1194,2022-2-16,4,2
08648,1922,2022-4-1,5,0
67014,1690,2022-5-10,4,2
72518,1757,2022-2-17,2,2
18196,1690,2022-6-20,5,2
67172,1063,2022-6-10,2,1
88753,1694,2022-2-20,4,2
70299,1073,2022-4-6,1,0
92894,1581,2022-1-7,4,3
80616,1260,2022-5-12,4,2
84673,1478,2022-6-17,5,3
81535,1041,2022-5-13,5,5
03466,1410,2022-5-10,5,4
77407,1786,2022-2-7,1,0
19001,1919,2022-1-28,5,1
46943,1569,2022-3-16,4,3
14006,1784,2022-1-6,3,3
47577,1474,2022-1-19,1,1
13627,1789,2022-5-6,2,0
56293,1505,2022-4-11,3,3
59322,1879,2022-4-20,1,0
04814,1252,2022-2-20,3,3
33418,1287,2022-6-9,1,1
86681,1013,2022-3-14,2,2
69970,1223,2022-4-22,3,0
27961,1530,2022-6-7,3,1
96530,1751,2022-1-25,3,3
01013,1313,2022-2-4,5,0
01273,1644,2022-5-10,1,1
79635,1731,2022-3-14,3,1
05984,1391,2022-6-24,1,1
40741,1812,2022-1-11,5,0
19694,1182,2022-1-8,3,3
74549,1696,2022-3-7,1,1
55236,1166,2022-3-4,5,4
20280,1347,2022-2-26,2,0
14861,1582,2022-5-6,3,2
55518,1929,2022-6-20,5,3
54291,1698,2022-4-1,3,1
00706,1836,2022-5-5,4,0
77928,1377,2022-1-12,5,0
04560,1434,2022-1-1,1,1
77350,1937,2022-1-23,5,0
50562,1661,2022-5-28,2,0
86023,1769,2022-2-15,4,3
32096,1770,2022-3-28,3,2
38927,1607,2022-6-22,5,0
40857,1697,2022-4-15,2,0
90783,1940,2022-1-14,1,0
30310,1676,2022-2-21,2,1
24112,1487,2022-2-11,3,0
04096,1373,2022-6-16,4,2
04026,1837,2022-1-13,5,1
28895,1261,2022-3-9,5,5
59034,1195,2022-6-25,3,1
02521,1686,2022-3-16,1,1
72799,1384,2022-5-13,1,1
25389,1460,2022-3-19,2,0
02307,1025,2022-1-27,4,0
06146,1006,2022-1-21,4,2
83278,1834,2022-1-15,2,2
46107,1924,2022-1-9,5,5
72833,1368,2022-5-7,2,2
77013,1810,2022-3-15,5,4
64081,1857,2022-2-6,4,0
69914,1754,2022-3-26,2,0
76683,1659,2022-6-24,3,3
94992,1368,2022-2-8,1,0
79339,1471,2022-3-10,1,1
25988,1425,2022-4-6,3,1
71430,1328,2022-2-15,5,3
49679,1449,2022-4-25,1,0
73524,1827,2022-1-6,5,5
03145,1389,2022-6-20,4,0
27528,1040,2022-6-7,5,0
59910,1712,2022-4-22,1,0
84814,1132,2022-3-5,3,0
81828,1975,2022-6-24,2,1
28120,1206,2022-1-2,4,2
03485,1576,2022-2-14,2,1
38355,1725,2022-4-22,2,1
01970,1351,2022-5-1,1,0
58982,1485,2022-4-4,2,0
35019,1836,2022-6-27,2,2
72522,1242,2022-1-6,3,2
42699,1177,2022-3-14,3,0
86821,1079,2022-1-12,5,3
55350,1884,2022-4-5,1,1
40191,1767,2022-2-26,1,0
39485,1989,2022-1-6,5,4
74322,1424,2022-2-24,3,2
88617,1077,2022-2-3,5,3
59419,1748,2022-5-21,3,0
92315,1952,2022-4-27,2,2
11695,1328,2022-2-16,4,0
58933,1889,2022-5-9,2,0
86497,1453,2022-4-2,5,3
30054,1550,2022-4-26,4,1
66934,1344,2022-2-25,5,0
95519,1545,2022-4-18,4,1
19476,1954,2022-1-17,1,1
47372,1931,2022-4-12,1,0
95008,1366,2022-6-3,4,4
98801,1299,2022-3-2,1,1
80417,1869,2022-1-10,3,3
60958,1107,2022-4-22,2,0
23646,1844,2022-6-23,1,0
59022,1261,2022-4-22,2,0
80780,1254,2022-5-21,4,4
38730,1204,2022-4-20,5,2
45205,1902,2022-6-20,5,0
33737,1823,2022-2-13,5,4
56242,1892,2022-1-7,5,4
63468,1322,2022-5-14,1,1
04180,1373,2022-3-9,1,1
43585,1787,2022-6-12,4,3
20702,1097,2022-5-22,3,3
76458,1500,2022-1-28,2,1
70374,1768,2022-3-24,2,2
72404,1500,2022-6-7,2,1
20261,1019,2022-2-19,3,0
01576,1804,2022-6-18,2,1
53688,1384,2022-6-13,3,3
05427,1074,2022-6-22,2,2
27317,1419,2022-4-20,5,4
99434,1888,2022-4-7,2,2
76987,1733,2022-5-11,5,4
48180,1012,2022-2-4,3,3
28793,1813,2022-3-15,4,4
68681,1215,2022-2-11,2,1
61632,1665,2022-1-8,5,5
01003,1913,2022-2-5,4,0
62986,1388,2022-3-22,2,0
88073,1741,2022-5-23,5,4
66920,1966,2022-5-16,2,1
97143,1217,2022-3-15,4,3
26036,1326,2022-3-10,1,1
98883,1392,2022-1-9,4,2
48384,1042,2022-2-12,5,3
22477,1112,2022-5-24,1,1
38802,1450,2022-1-28,3,2
64539,1940,2022-2-16,4,4
19157,1231,2022-4-20,3,2
42384,1037,2022-6-26,1,0
80449,1228,2022-6-16,4,2
03491,1765,2022-2-19,2,2
26938,1543,2022-6-5,5,5
62070,1005,2022-1-1,5,2
12423,1089,2022-6-25,1,0
02446,1531,2022-4-28,3,2
07020,1671,2022-3-12,2,0
83707,1703,2022-5-9,1,1
44263,1268,2022-3-17,4,3
68437,1062,2022-6-7,4,4
74467,1433,2022-6-8,5,5
05692,1052,2022-6-9,5,4
72278,1359,2022-4-5,2,1
17962,1850,2022-1-26,4,1
35670,1566,2022-4-13,5,3
90049,1197,2022-6-4,4,0
46536,1423,2022-2-24,4,3
37501,1541,2022-5-5,3,3
95941,1811,2022-6-14,3,2
31742,1315,2022-1-8,3,0
20152,1038,2022-2-9,2,1
09983,1052,2022-3-14,2,1
28571,1059,2022-4-7,3,2
03483,1016,2022-1-12,3,0
49059,1572,2022-1-27,5,5
90483,1693,2022-2-19,5,0
54046,1343,2022-2-21,1,0
91092,1038,2022-6-21,4,3
52388,1274,2022-6-18,3,0
79279,1671,2022-6-13,3,0
99185,1644,2022-6-25,4,4
06193,1837,2022-6-3,3,3
59743,1961,2022-2-19,2,0
26127,1990,2022-4-3,4,2
06925,1320,2022-6-25,2,2
07262,1324,2022-4-10,5,1
84281,1154,2022-6-11,2,2
63133,1945,2022-3-16,4,1
87947,1524,2022-2-17,5,5
52997,1075,2022-1-9,1,1
85415,1380,2022-6-19,3,2
59952,1232,2022-2-20,3,1
65623,1204,2022-4-18,1,0
78538,1123,2022-5-26,4,4
01765,1763,2022-4-6,3,3
82854,1197,2022-4-21,1,0
62754,1154,2022-5-27,4,3
70648,1584,2022-1-6,5,3
54944,1897,2022-6-26,4,3
50715,1775,2022-6-4,5,1
80725,1038,2022-2-7,1,0
63671,1004,2022-6-23,3,2
52639,1776,2022-3-24,2,2
42533,1438,2022-2-5,2,0
05797,1775,2022-2-16,3,0
34617,1305,2022-5-15,1,1
03344,1625,2022-3-8,4,1
42838,1330,2022-3-28,2,2
09253,1428,2022-2-11,4,2
41590,1920,2022-3-19,2,1
74948,1507,2022-6-9,3,2
34197,1766,2022-6-1,1,1
37780,1064,2022-3-16,5,5
86194,1205,2022-2-5,2,1
04798,1701,2022-3-3,1,0
34223,1666,2022-3-7,2,0
52346,1672,2022-4-18,2,1
69125,1609,2022-3-18,3,0
48689,1143,2022-6-7,2,2
87511,1990,2022-2-22,3,1
51699,1028,2022-1-11,3,3
28333,1472,2022-3-24,4,1
50248,1174,2022-2-6,3,2
93331,1171,2022-4-16,1,1
72939,1780,2022-4-15,2,1
38146,1152,2022-2-6,1,0
72752,1055,2022-6-15,5,1
37888,1512,2022-1-6,2,0
67618,1393,2022-2-17,4,3
40233,1159,2022-2-15,5,1
52948,1950,2022-2-5,3,0
48950,1611,2022-1-12,5,1
19104,1057,2022-2-8,3,0
27615,1182,2022-2-7,3,2
26366,1603,2022-2-15,2,1
95855,1741,2022-2-16,5,1
26971,1301,2022-1-12,1,1
68987,1739,2022-4-4,1,0
30267,1152,2022-1-15,3,2
04807,1146,2022-3-5,3,0
03872,1597,2022-5-28,2,1
79165,1164,2022-3-16,1,1
81562,1747,2022-2-2,2,0
05867,1461,2022-4-20,4,2
46668,1732,2022-6-17,3,1
47057,1407,2022-6-22,3,1
86223,1884,2022-2-28,2,0
82389,1173,2022-1-24,2,1
11510,1859,2022-3-19,4,4
37423,1645,2022-1-1,3,0
12463,1255,2022-5-11,3,3
37893,1640,2022-5-9,1,0
37095,1302,2022-3-16,2,0
31529,1854,2022-6-3,5,2
72541,1933,2022-3-17,2,1
52223,1086,2022-2-19,5,5
71158,1603,2022-1-7,3,2
45794,1041,2022-6-24,2,0
97482,1639,2022-2-5,4,0
85485,1265,2022-6-13,2,2
93508,1657,2022-6-15,5,5
08972,1429,2022-5-3,1,0
14280,1987,2022-3-11,2,0
42723,1946,2022-1-21,1,0
67604,1897,2022-1-3,2,0
46471,1611,2022-3-14,1,1
73929,1468,2022-2-6,1,0
78147,1041,2022-4-14,3,2
55829,1771,2022-6-24,3,0
99521,1822,2022-5-9,2,2
64901,1770,2022-4-7,3,1
09545,1545,2022-2-26,4,2
43657,1780,2022-2-24,4,2
25049,1445,2022-6-17,5,2
07497,1759,2022-4-14,2,0
00865,1148,2022-5-28,4,4
71159,1993,2022-6-21,3,3
68630,1852,2022-2-24,1,1
83855,1192,2022-1-11,4,1
48367,1394,2022-4-8,4,4
13170,1272,2022-1-18,4,2
32804,1890,2022-1-7,3,2
67736,1678,2022-1-21,1,1
28685,1380,2022-6-26,2,1
04341,1477,2022-6-12,4,1
13874,1518,2022-3-5,4,1
20607,1414,2022-4-21,4,3
81468,1763,2022-1-15,5,4
60448,1324,2022-6-14,3,3
43384,1175,2022-1-5,4,1
08639,1859,2022-2-23,2,0
65083,1166,2022-4-28,1,0
61273,1462,2022-2-23,3,3
66755,1858,2022-1-24,4,2
78075,1574,2022-3-24,1,0
88300,1109,2022-3-24,2,2
79676,1249,2022-2-28,2,1
94913,1150,2022-6-4,3,0
35181,1234,2022-6-1,1,0
79486,1180,2022-5-15,1,1
86436,1577,2022-5-27,4,0
32939,1421,2022-6-22,3,2
38939,1928,2022-5-25,3,0
10677,1354,2022-4-13,3,2
21002,1996,2022-4-13,2,1
58781,1675,2022-3-26,3,0
51045,1877,2022-5-2,1,1
64264,1662,2022-5-23,3,0
95185,1617,2022-3-21,1,0
86368,1492,2022-2-19,5,5
03353,1426,2022-4-6,1,0
85350,1345,2022-3-22,4,2
56687,1113,2022-1-18,4,3
93269,1168,2022-6-9,5,5
63178,1498,2022-5-25,5,2
61874,1406,2022-5-18,1,0
80099,1525,2022-4-26,1,0
25213,1102,2022-1-24,4,2
66758,1941,2022-3-26,3,0
12033,1446,2022-5-19,5,4
57786,1172,2022-6-27,3,1
49620,1540,2022-3-20,2,2
26155,1246,2022-6-17,2,1
00920,1874,2022-5-4,2,1
89531,1436,2022-3-17,3,2
14804,1833,2022-1-18,5,1
59501,1082,2022-3-10,5,3
50848,1607,2022-2-27,4,3
84599,1923,2022-2-10,3,0
28490,1005,2022-6-17,2,2
51035,1674,2022-2-3,2,1
63381,1741,2022-1-7,3,2
75100,1316,2022-6-4,5,0
38289,1316,2022-2-24,5,5
47582,1979,2022-4-2,1,0
01198,1007,2022-5-4,1,0
98332,1457,2022-1-20,4,3
61793,1047,2022-1-1,1,0
28195,1791,2022-1-28,4,2
40577,1612,2022-3-5,1,1
33866,1304,2022-6-24,2,0
17437,1454,2022-4-13,4,3
73838,1844,2022-2-8,5,4
88412,1841,2022-5-17,5,4
58501,1625,2022-4-8,5,3
51954,1756,2022-2-19,3,2
44002,1336,2022-4-12,5,3
75639,1051,2022-3-1,1,1
07619,1520,2022-5-26,4,4
38668,1232,2022-4-20,4,4
83888,1847,2022-4-24,4,0
41500,1185,2022-5-25,2,0
47799,1739,2022-2-23,3,0
37378,1429,2022-6-16,1,1
65994,1358,2022-2-9,4,4
37243,1209,2022-1-13,5,3
99657,1664,2022-1-8,4,3
59490,1598,2022-3-18,2,2
37058,1993,2022-2-11,3,2
65425,1112,2022-5-20,1,1
30579,1360,2022-1-24,2,0
70191,1363,2022-5-7,5,3
12819,1210,2022-1-12,2,2
89154,1606,2022-2-3,4,1
85581,1166,2022-4-22,5,5
37158,1709,2022-3-19,1,1
35035,1050,2022-3-26,2,2
03038,1471,2022-6-4,1,1
46254,1592,2022-5-17,2,0
82547,1400,2022-4-1,5,4
25838,1303,2022-3-3,4,2
97635,1411,2022-2-19,2,1
42291,1100,2022-5-24,3,0
62372,1092,2022-6-19,5,4
27403,1204,2022-6-22,2,1
91268,1054,2022-2-15,1,1
70095,1286,2022-1-10,4,4
71507,1570,2022-4-27,5,0
34805,1585,2022-2-14,2,0
49429,1686,2022-3-21,5,5
20512,1220,2022-6-13,2,2
27165,1196,2022-3-5,1,0
25976,1454,2022-5-6,3,2
53767,1929,2022-3-6,5,2
85177,1499,2022-4-25,2,2
60629,1091,2022-2-23,2,1
21236,1008,2022-1-21,1,0
67619,1298,2022-2-7,3,2
11505,1964,2022-4-5,5,1
25663,1350,2022-5-1,2,1
91671,1294,2022-3-5,3,1
84602,1009,2022-1-1,4,0
54292,1995,2022-2-19,4,0
02060,1830,2022-5-24,5,5
10514,1302,2022-4-2,5,1
71888,1411,2022-5-8,3,0
53751,1479,2022-5-16,5,1
50121,1620,2022-4-24,5,5
92018,1126,2022-4-9,1,1
35314,1397,2022-5-26,5,3
64456,1818,2022-3-12,2,2
19108,1533,2022-1-16,5,2
99393,1486,2022-5-9,2,0
76734,1044,2022-3-20,1,0
15557,1524,2022-5-16,4,1
85792,1432,2022-3-2,2,2
85647,1585,2022-4-21,1,0
72292,1673,2022-5-22,3,1
04056,1295,2022-3-15,2,1
86457,1131,2022-4-10,2,0
60691,1189,2022-2-20,5,5
57923,1519,2022-5-28,2,1
